6685716.54,25501624.31
6676339.71,25493196.35
6677949.78,25505031.39
6675068.07,25498253.34
6672037.37,25494004.75
6685196.52,25500866.28
6675083.01,25495157.52
6683668.77,25502347.13
6678712.35,25496631.75
6672188.94,25492208.93
6672330.25,25495873.7
6682942.49,25501598.7
6671524.6,25496239.08
6675744.85,25498657.78
6675668.01,25497155.1
6680410.43,25493836.54
6677287.39,25505767.15
6682606.95,25497117.11
6675542.53,25496228.4
6683670.18,25502346.68
6676443.74,25493478.8
6673331.82,25496519.56
6676088.76,25496029.21
6674979.1,25495466.57
6675179.62,25498130.64
6675594.71,25497468.28
6672173.33,25496396.27
6681042.7,25491320.06
6682845.9,25501134.63
6680008.53,25491495.97
6679825.98,25498207.38
6674242.86,25497385.62
6677610.09,25493401.16
6680797.85,25496944.51
6679428.43,25492989.45
6673147.89,25496433.79
6681338.59,25496669.78
6675441.57,25501375.33
6672857.9,25496169.24
6672189.03,25502802.43
6683155.82,25503722.92
6675577.18,25494158.17
6675602.21,25502007.77
6679387.92,25500386.28
6674533.5,25502787.86
6672699.58,25495880.19
6675397.03,25495799.69
6674508.35,25495321.71
6671813.17,25495631.99
6676494.74,25494217.73
6681135.28,25492660.74
6678741.29,25506013.17
6675880.62,25503532.98
6677752.88,25504536.29
6677720.12,25494510.23
6682630.97,25496544.54
6676685.98,25498129.78
6675416.25,25507658.74
6678495.54,25492225.56
6678675.73,25496410.53
6683471.06,25504593.49
6674865.96,25497296.47
6673745.8,25495702.32
6676211.2,25497898.46
6682236.25,25500816.18
6679034.72,25504198.98
6681785.17,25500405.04
6674047.39,25497578.35
6675161.96,25497550.57
6675514.53,25496162.3
6682736.9,25501091.4
6674866.37,25498701.64
6674743.47,25495344.54
6674738.93,25495358.24
6679560.85,25506840.33
6674839.22,25498225.33
6680707.32,25496031.46
6680458.77,25504900.63
6679167.86,25497851.98
6683670.4,25502348.11
6675117.54,25495533.61
6676518.49,25497858.62
6681044.62,25499840.42
6677317.71,25504688.18
6681777.91,25497329.35
6672125.19,25495313.26
6672673.37,25495610.48
6683379.72,25503833.29
6681784.22,25500404.3
6675579.18,25494157.26
6672136.78,25497561.09
6680169.06,25496164.18
6674359.2,25497842.97
6676464.13,25496306.46
6675932.01,25497702.91
6672592.17,25503030.81
6675202.3,25498040.11
6681599.21,25491740.66
6674036.46,25495158.95
6677381.38,25502112.43
6676948.2,25493383.33
6673071.3,25495609.73
6679396.69,25500116.15
6679428.31,25492988.89
6672753.06,25496781.06
6682120.48,25491996.42
6681483.52,25493383.22
6677250.32,25494636.12
6680926.42,25493497.18
6677307.42,25503110.09
6676984.61,25507610.86
6682654.31,25496541.47
6676952.46,25498083.44
6677951.81,25504826.87
6680332.97,25502438.5
6677308.82,25503111.07
6673665.02,25495664.95
6675326.97,25497602.66
6676663.84,25495871.27
6675328.47,25497601.61
6677441.54,25507549.86
6680623.21,25504322.33
6682218.97,25500288.45
6678270.53,25497373.72
6675574.74,25502007.92
6672033.14,25493861.55
6681782.88,25500403.44
6675646.23,25496125.58
6680387.05,25493878.78
6678100.57,25497686.99
6677716.65,25504863.78
6675303.91,25497169.89
6679727.18,25496534.69
6675342.39,25501924.43
6679956.33,25498783.9
6674519.43,25500716.91
6681603.56,25493668.69
6675744.67,25497629.87
6677299.84,25493728.08
6682419.42,25500949.44
6679137.8,25504722.38
6680168.59,25498122.67
6671933.26,25496161.99
6671951.8,25493425.1
6672214.09,25492180.59
6672832.57,25497654.79
6673515.89,25496578.13
6673662.57,25497226.4
6674211.22,25495624.66
6674410.62,25496077.3
6674485.49,25499000.27
6674550.43,25495453.81
6674581.3,25496200.64
6674585.51,25497866.01
6674591.01,25502607.79
6674935.1,25498613.28
6675067.81,25498252.32
6675146.45,25498251.04
6675148.25,25498253.71
6675168.67,25497846.93
6675297.7,25497188.02
6675373.37,25497247.15
6675449.15,25493223.86
6675579.45,25494157.6
6675648.93,25496117.45
6675721.35,25502944.3
6675783.53,25498757.42
6675837.07,25494511.53
6675948.38,25494522.05
6676070.97,25496267.16
6676077.61,25494600.54
6676209.99,25498279.97
6676248.68,25501739.3
6676336.05,25496345.02
6676464.64,25501716.87
6676481.08,25502643.58
6676710.54,25507904.69
6676872.5,25498517.09
6677184.37,25503013.33
6677307.52,25503110.23
6677309.71,25503112.37
6677329.54,25493999.22
6677343.78,25496978.46
6678201.74,25493271.94
6678218.89,25493870.27
6678308.18,25493940.1
6678405.67,25492600.61
6678455.1,25494461.13
6678665.03,25496423.26
6678855.07,25504313.08
6678882.49,25497102.91
6678929.37,25497556.24
6678985.18,25492444.21
6678986.39,25492443.83
6679043.53,25492262.68
6679048.95,25492589.61
6679369.93,25494643.03
6679516.06,25504079.2
6679907.71,25503095.49
6680046.68,25500952.44
6680061.89,25492374.6
6680213.23,25501878.54
6680477.96,25504474.92
6680484.14,25496072.48
6680674.02,25504677.52
6680794.69,25504125.66
6681139.19,25495882.84
6681250.27,25491447.12
6681514.32,25495820.88
6681645.78,25495746.41
6681920.59,25500403.78
6682109.74,25501282.54
6682237.92,25500820.13
6682423.5,25500953.26
6682849.44,25494323.46
6683088.17,25511592.87
6683196.99,25501285.8
6683452.32,25503172.41
6683696.26,25500834.73
6684517.13,25501880.34
6684779.42,25501968.65
6671197.35,25493601.49
6671593.5,25493615.49
6671656.8,25496306.79
6672538.36,25498111.6
6672741.82,25496638.8
6672794.01,25497626.68
6672950.95,25495977.46
6673943.5,25497338.88
6674222.57,25497735.61
6674633.98,25496213.88
6674683.05,25498122.94
6675166.18,25497845.55
6675235.83,25497845.3
6675602.53,25502006.55
6675983.96,25502178.96
6676076.83,25497114.27
6676529.13,25496587.42
6677308.24,25503109.69
6677331.21,25496943.35
6677828.83,25504624.86
6677860.98,25504677.26
6678369.42,25493290.39
6678992.12,25492441.88
6679205.63,25501527.37
6679255.92,25491293.74
6680049.46,25506168.47
6680325.27,25492050.51
6680460.92,25494451.68
6680470.95,25496065.88
6681329.95,25491808.07
6681781.36,25500401.31
6682629.57,25496546.42
6683531.35,25499499.72
6674018.48,25497950.45
6675440.7,25493212.98
6677522.01,25503266.08
6672525.9,25494974.59
6676572.16,25496974.6
6679398.00,25500204.36
6678397.89,25492608.82
6676334.27,25493215.79
6676783.29,25492933.01
6680279.37,25502079.6
6675579.1,25494158.58
6683464.66,25502954.41
6677410.08,25497842.15
6677370.88,25503127.23
6681240.78,25491474.1
6680634.53,25501442.53
6680770.36,25504143.73
6683829.7,25500470.95
6681784.67,25500404.15
6681190.6,25501796.71
6679662.62,25497944.43
6674261.44,25503053.75
6681657.26,25503057.00
6676237.8,25497073.9
6682248.36,25503368.8
6678144.09,25503405.84
6679444.75,25492960.44
6679103.99,25494314.27
6678295.16,25502420.97
6673694.16,25497228.93
6679691.74,25497047.13
6672215.83,25494636.92
6675829.57,25494513.71
6677115.11,25496959.23
6676650.91,25507536.84
6675288.98,25495266.87
6682358.26,25501131.19
6676609.82,25502649.15
6676924.44,25506592.11
6676734.23,25502564.38
6672252.44,25494736.83
6674702.48,25496448.35
6674965.78,25497783.4
6679102.54,25494314.65
6682621.63,25500606.24
6682617.17,25501652.99
6685492.7,25501391.19
6675926.79,25496053.01
6681404.44,25497509.05
6682240.07,25500818.51
6677784.74,25493706.38
6677991.79,25497695.99
6675648.19,25502032.83
6679751.83,25493447.62
6673663.00,25495463.18
6676908.06,25506657.49
6674983.02,25500063.92
6677298.46,25498121.87
6672654.18,25495511.63
6677932.26,25504786.09
6683831.68,25500479.17
6672065.36,25495794.36
6673757.86,25495692.56
6675502.18,25495767.12
6677343.29,25496978.09
6675135.22,25500321.51
6672031.62,25493984.95
6681394.51,25491594.81
6683702.74,25500140.27
6673129.7,25496640.68
6675098.36,25498167.39
6680160.02,25507414.9
6682174.73,25500345.92
6676626.48,25507516.97
6682019.15,25500635.68
6680286.27,25493102.28
6678411.93,25502675.41
6676503.44,25496396.02
6673094.25,25497769.47
6675103.87,25500746.36
6676176.71,25497125.62
6672571.02,25497939.48
6684303.84,25502518.36
6675644.74,25502009.66
6679000.89,25503199.87
6674358.59,25497843.15
6682435.65,25497461.09
6675134.81,25500320.71
6675147.9,25498253.12
6677752.81,25504536.23
6677570.99,25497318.2
6677171.59,25503120.78
6672669.39,25496492.38
6679713.21,25494194.9
6679551.64,25504238.6
6675540.11,25501853.1
6677343.43,25503676.95
6676135.45,25496293.73
6675538.73,25496215.12
6680605.88,25493795.63
6675730.27,25497616.14
6676036.03,25498083.3
6672543.89,25496180.34
6672089.69,25496093.66
6676848.51,25504244.39
6675439.78,25497333.28
6675004.12,25498123.49
6678909.1,25505369.76
6682095.65,25500444.46
6677655.24,25493420.08
6674298.77,25497491.93
6672311.49,25495605.61
6679688.49,25491549.6
6673164.5,25496435.1
6676684.09,25498124.36
6673151.00,25496524.25
6675333.87,25497595.93
6671989.58,25493214.35
6679818.82,25498200.72
6674523.09,25497406.59
6674765.76,25498174.62
6672759.85,25496978.69
6675521.28,25502462.49
6672156.87,25495674.48
6675354.1,25495044.7
6682166.25,25499401.31
6674837.7,25497399.56
6674331.91,25497536.5
6674644.87,25492116.52
6673266.65,25496620.87
6673643.04,25497629.49
6675556.28,25502097.06
6678743.42,25492361.1
6678297.87,25498018.67
6675965.38,25494551.27
6672381.15,25495570.51
6676548.08,25503620.34
6674689.4,25503115.93
6681705.06,25497684.94
6674576.82,25496196.97
6675043.56,25498415.63
6676835.84,25507044.01
6678710.34,25496660.6
6674579.5,25496197.09
6675648.17,25496893.52
6675147.12,25498254.66
6676245.42,25496680.00
6681132.41,25491653.23
6681446.3,25491674.71
6681709.01,25491683.76
6674880.75,25492607.99
6672097.64,25492649.04
6671632.59,25492823.9
6679412.88,25492948.71
6680730.58,25493002.72
6678120.81,25493431.35
6679809.75,25493478.49
6671567.01,25493619.5
6680493.14,25493833.4
6680386.65,25493878.28
6677034.92,25494003.24
6671956.96,25494020.12
6676076.13,25494521.24
6674817.17,25494810.99
6672501.21,25494934.04
6672525.4,25494980.24
6672396.78,25494996.75
6672366.21,25495015.74
6673636.45,25495331.84
6675227.4,25495364.65
6680561.87,25495406.66
6675218.1,25495475.27
6675174.56,25495500.32
6673786.79,25495524.52
6672296.28,25495614.19
6671559.42,25495656.54
6675370.91,25495811.59
6681253.44,25495860.48
6681138.38,25495882.86
6672349.59,25495912.56
6672062.74,25495960.13
6673843.21,25496086.63
6675538.87,25496213.11
6672209.28,25496241.00
6675590.67,25496376.49
6676171.91,25496395.76
6673515.01,25496400.81
6675781.71,25496449.12
6671418.86,25496508.44
6676187.67,25496599.38
6673252.68,25496601.96
6678720.72,25496630.63
6674774.45,25496694.85
6674642.27,25496700.49
6675994.32,25496717.67
6675929.88,25496874.99
6678769.93,25496878.54
6677322.02,25496879.74
6675923.71,25496888.82
6675809.94,25496981.71
6677106.89,25496985.78
6672374.09,25497110.04
6674849.46,25497159.57
6673692.21,25497231.18
6673833.37,25497337.4
6672437.42,25497383.8
6678219.77,25497440.01
6675624.9,25497501.24
6674087.41,25497516.94
6672921.42,25497698.09
6675159.44,25497719.11
6675164.75,25497892.25
6675907.64,25497915.55
6675907.36,25497917.85
6678625.53,25497930.8
6675287.2,25498022.49
6683108.02,25498033.88
6680205.73,25498115.18
6674757.64,25498169.85
6679408.81,25498178.65
6679126.83,25498215.56
6677712.09,25498315.7
6675035.33,25498336.1
6675333.29,25498963.78
6682074.25,25498994.7
6683531.00,25499500.71
6681143.27,25499512.11
6682678.62,25499919.06
6682676.46,25499919.34
6684645.72,25500097.24
6682264.27,25500180.78
6681783.82,25500404.03
6680883.68,25501118.93
6675403.75,25501267.74
6681233.22,25501357.39
6682655.49,25501436.97
6685426.25,25501564.33
6681083.13,25501589.83
6675570.86,25501729.61
6680207.65,25501869.81
6675591.45,25502024.55
6675562.01,25502085.52
6679733.65,25502866.4
6683452.07,25503172.98
6682350.00,25504045.86
6677386.72,25504190.66
6677024.5,25504206.49
6677976.74,25504997.69
6680327.86,25505195.32
6677765.33,25505301.57
6676907.66,25506657.3
6675009.61,25493001.47
6671452.12,25493514.99
6680396.06,25493876.43
6679069.23,25494350.47
6676059.88,25494609.54
6675396.42,25494777.11
6672259.13,25494845.08
6675597.16,25494891.04
6672571.23,25495085.33
6672931.59,25495634.53
6673813.05,25495679.8
6672144.63,25495694.62
6676663.5,25495871.11
6680824.69,25496006.3
6673834.5,25496032.01
6676154.73,25496476.29
6678719.63,25496630.54
6672476.71,25496632.29
6671524.95,25496779.59
6672214.71,25496807.31
6672708.71,25497199.05
6675651.84,25497539.83
6674044.64,25497580.27
6672792.44,25497629.47
6678208.25,25497730.74
6674222.28,25497735.33
6674872.38,25498149.74
6675147.05,25498257.11
6677526.34,25498711.56
6675572.93,25498938.53
6681200.2,25499688.2
6679988.38,25500650.81
6675502.3,25501956.84
6675810.06,25501985.86
6675574.5,25502006.77
6684118.8,25503517.28
6684171.39,25504026.76
6681787.83,25504339.08
6677190.4,25504507.58
6678568.00,25505066.86
6682062.25,25509600.93
6674753.44,25498893.55
6684098.64,25504014.96
6679356.97,25491906.65
6674253.64,25497192.23
6679194.25,25496138.63
6675557.57,25494905.03
6672756.6,25497362.66
6677773.27,25497594.53
6675757.09,25501571.12
6677329.46,25496942.61
6678751.88,25492364.8
6675308.01,25497641.75
6675377.84,25497252.17
6680721.91,25492099.42
6671726.35,25493017.53
6675227.00,25495368.88
6674764.33,25498881.45
6674821.15,25494814.39
6674810.72,25498981.2
6675440.55,25497328.8
6680792.71,25496920.75
6678271.41,25497369.51
6674744.69,25498877.01
6676783.74,25494209.39
6676709.16,25507884.78
6681589.94,25493289.37
6675465.61,25497019.18
6672739.00,25496183.13
6680023.98,25493859.93
6676425.87,25498091.49
6675452.4,25496823.19
6675564.25,25494910.75
6678424.9,25505678.4
6675057.4,25498294.00
6682693.01,25496955.3
6676230.28,25495981.63
6675121.23,25500227.67
6682085.86,25500534.66
6672497.53,25491543.56
6674990.46,25495447.53
6676691.99,25507057.26
6678254.66,25497453.55
6674396.66,25497524.52
6683069.6,25503762.84
6678384.74,25494869.02
6675650.97,25497721.6
6673761.62,25497242.53
6672563.44,25495089.09
6676889.41,25502691.86
6672195.58,25496422.92
6678248.95,25498866.49
6675765.54,25502076.82
6676077.69,25494905.03
6676216.8,25497935.85
6680004.59,25493479.97
6675582.18,25494159.98
6675148.64,25498252.56
6675140.1,25497716.4
6677967.53,25497922.62
6674957.31,25496399.26
6673844.13,25496098.97
6680806.31,25496005.3
6676755.6,25502708.45
6672244.86,25494637.95
6672242.88,25493858.83
6683982.11,25503988.15
6675139.04,25495527.73
6674879.89,25492609.56
6680649.19,25505497.77
6678478.01,25497875.8
6678204.39,25497506.22
6675530.35,25502150.61
6677998.35,25493203.85
6681045.5,25499841.18
6675474.78,25498049.01
6671957.8,25493458.63
6672735.76,25496762.79
6676358.95,25496359.04
6679612.58,25497965.81
6676836.88,25507039.44
6677523.3,25498709.2
6672710.01,25497199.53
6671691.88,25496922.44
6675606.91,25501981.51
6677324.13,25497041.75
6678554.55,25495138.69
6682897.19,25499644.09
6681446.42,25491675.43
6680161.86,25496161.5
6680323.63,25498403.24
6673233.39,25496920.61
6673239.4,25496954.68
6679686.45,25495337.48
6680966.53,25493356.84
6680276.58,25500546.64
6673822.02,25495984.43
6680794.07,25504125.65
6680161.56,25498157.09
6672074.85,25496512.18
6673882.05,25497219.65
6680023.07,25493857.35
6675952.97,25497913.92
6672768.56,25495681.74
6674642.4,25496222.42
6672101.87,25502669.4
6681162.62,25499695.7
6672993.03,25496566.13
6676056.55,25496020.66
6675118.41,25495533.26
6678220.53,25493869.6
6675162.25,25497548.39
6683325.12,25504202.79
6681063.22,25501044.47
6677281.18,25505315.43
6681815.19,25492602.58
6671821.22,25493877.27
6672268.86,25495309.58
6680963.02,25492872.91
6673672.29,25497243.34
6673331.34,25496907.53
6678062.67,25503257.67
6676747.00,25502180.27
6672055.66,25493316.27
6675057.4,25498290.59
6675572.44,25493509.48
6681762.6,25499414.28
6682021.12,25500642.74
6671598.39,25492395.41
6678485.89,25497818.87
6673128.14,25496638.98
6673129.85,25496637.85
6680413.3835,25493846.977
6671962.8166,25496114.643
6675944.4678,25497910.191
6681989.1547,25496899.39
6678411.365,25503229.822
6673289.3742,25496406.913
6676726.8138,25494390.022
6676003.4007,25497919.05
6675194.8562,25495364.126
6673735.6682,25497748.071
6680941.9088,25499830.794
6682580.5203,25500587.956
6679579.4046,25501567.743
6671858.1018,25496418.051
6671033.4517,25493175.33
6677534.8551,25493790.188
6677483.659,25504193.323
6671682.8974,25495071.871
6677830.3546,25497725.601
6677546.979,25496907.198
6680754.0743,25496015.853
6680843.3798,25490996.777
6683001.6397,25499381.5
6675238.461,25498300.206
6672382.0754,25496503.246
6672494.4291,25496868.053
6683378.3012,25503832.906
6680813.7693,25491768.588
6672306.5063,25492641.863
6672830.9224,25497659.115
6676981.5478,25498650.975
6683690.0956,25503930.475
6672356.789,25496317.58
6681157.1446,25493644.185
6677753.8742,25494542.198
6676005.8572,25493628.877
6679240.5795,25500447.98
6672263.2048,25495309.385
6675442.2693,25495112.028
6675135.0511,25500324.231
6680973.9462,25493337.731
6677381.5017,25493894.721
6679428.6536,25492990.504
6675601.7602,25494833.195
6675036.7518,25498349.921
6680093.6856,25500799.334
6679370.8839,25494642.118
6679239.6576,25500447.27
6678980.1585,25504545.575
6671569.2265,25493406.561
6683455.072,25503176.306
6675378.3899,25497252.022
6671964.1726,25493469.961
6674831.0211,25498247.817
6680478.8008,25496054.133
6681269.0793,25495868.583
6677306.9252,25503112.979
6679954.0946,25493896.607
6676739.8014,25494472.176
6674263.8066,25495873.696
6680122.0888,25503477.823
6671255.2209,25497671.704
6678202.7444,25497420.85
6678101.7861,25497683.567
6680700.6361,25496009.432
6673162.3428,25496435.895
6672842.6835,25497663.46
6672433.9962,25495640.921
6679423.3012,25494740.529
6673515.5013,25496413.977
6676254.5803,25496746.539
6674833.2599,25498245.375
6672194.367,25496423
6680728.1792,25495244.7
6677986.8392,25505229.066
6674171.0028,25495330.016
6674105.0635,25497491.94
6682458.7792,25504486.81
6677000.4771,25508060.741
6677070.4791,25507800.906
6675360.9543,25495134.612
6674603.7055,25495954.107
6675083.4884,25497397.613
6677284.0751,25504464.116
6679759.9736,25499924.898
6674931.1163,25498093.373
6677294.6719,25498812.505
6685288.7798,25501580.572
6678377.7932,25505707.962
6675730.7013,25497616.857
6679803.6513,25494101.033
6672105.17,25495131.353
6682235.0038,25500817.981
6685634.2693,25502158.594
6674579.7619,25496195.569
6678340.2647,25507353.744
6674815.9302,25496724.734
6676892.2902,25502724.814
6681706.3547,25497684.781
6675404.1865,25495809.499
6681720.6774,25493968.339
6676107.3013,25492968.691
6677230.7298,25506035.23
6675758.7796,25501570.35
6675547.8991,25502468.173
6675161.4549,25497903.09
6672263.1614,25495308.481
6681427.7961,25495831.409
6673663.6042,25497224.956
6681131.258,25499454.144
6678327.0169,25493254.058
6676707.0285,25507903.29
6677942.5254,25493286.692
6672593.8106,25503015.512
6673627.6054,25497854.407
6678050.9383,25493090.77
6675555.0204,25496171.307
6678664.7065,25496437.4
6678049.6907,25498066.185
6675370.1374,25495813.521
6675114.8086,25495533.946
6679815.1983,25496380.195
6676374.8383,25502306.758
6675554.5,25496170.089
6681001.2662,25494153.773
6675747.3243,25498654.466
6673921.9956,25503117.345
6678699.7684,25506089.972
6679995.3419,25507321.029
6680545.2759,25492053.428
6671828.4557,25493752.919
6680967.0235,25500199.428
6674089.4845,25497814.135
6683670.3768,25502347.938
6675958.0627,25497832.785
6683415.1753,25503821.07
6675210.2289,25495381.982
6672113.8035,25496133.744
6674678.9296,25495341.024
6679635.8866,25500584.64
6675652.2289,25497538.261
6681249.0247,25491447.489
6680072.6344,25492365.168
6674311.5459,25491693.607
6671990.0078,25493614.35
6677598.9711,25493426.647
6673528.6822,25495285.245
6675987.8747,25494553.405
6675285.933,25497610.233
6678138.8992,25494782.627
6677327.6694,25497048.513
6680926.3287,25493498.42
6675172.0136,25497555.454
6682120.9197,25500724.104
6677160.5119,25502982.071
6680161.8464,25496163.027
6673348.2067,25496873.224
6671538.5029,25492488.353
6671858.3278,25494954.598
6679418.4558,25500605.459
6682075.9659,25498995.035
6676741.3063,25494123.807
6673938.3803,25497439.611
6677711.2775,25498315.473
6677034.9571,25498488.042
6674775.6851,25496702.066
6674847.1452,25497160.422
6683448.7077,25503215.914
6673119.3349,25496530.396
6679619.1858,25494190.9
6675537.243,25502355.585
6674358.4697,25497842.381
6672779.3476,25497657.638
6674899.3394,25498143.126
6672027.7584,25493958.495
6681512.568,25500138.999
6681047.4361,25499843.091
6674754.1186,25496610.897
6674789.2431,25495749.248
6678110.1837,25497688.67
6677301.8078,25493713.594
6672520.0319,25495968.848
6673082.5405,25496646.781
6683445.3554,25503164.399
6682932.948,25499585.125
6677342.6642,25498087.685
6673278.1732,25495736.131
6675964.5845,25497827.307
6674565.5008,25495771.586
6680728.6936,25493812.892
6681063.8907,25501117.707
6675666.9556,25497155.425
6677243.1179,25498093.065
6678255.9008,25497444.247
6676765.1251,25506592.824
6680388.0119,25493878.541
6675997.0553,25496876.758
6671527.3404,25497223.715
6674238.4346,25502969.715
6674316.8367,25495568.998
6674337.0269,25502819.526
6683088.0873,25511591.582
6679979.5419,25493203.088
6684083.2431,25500531.064
6677761.2328,25494367.03
6681539.1392,25496628.235
6675989.3562,25496877.461
6672376.2346,25496506.715
6675378.0932,25497252.152
6674590.9312,25496225.081
6671680.2153,25496741.11
6675923.4549,25496051.694
6674458.2436,25495036.859
6683519.4205,25499496.932
6677310.1013,25493702.869
6681064.3088,25501119.698
6675402.3379,25501266.183
6675891.6862,25496375.085
6673945.2169,25502882.851
6681698.9237,25499977.651
6675182.0755,25498589.575
6673728.8417,25496349.263
6672438.6873,25497385.133
6672103.2841,25496076.191
6679816.4134,25496380.862
6681611.8849,25496604.699
6681147.3904,25500899.388
6676875.6442,25494420.467
6674789.7447,25496734.303
6675950.7207,25494322.821
6680162.7098,25496159.962
6676051.0407,25494606.666
6682224.6782,25500441.266
6678139.2122,25498215.991
6677306.8922,25503112.86
6675497.3112,25498747.985
6682572.9551,25499819.052
6682390.3864,25500827.422
6679295.0104,25497512.984
6672899.7888,25496451.911
6675555.9329,25501850.368
6682018.9455,25495542.057
6673084.0055,25496644.989
6685960.1628,25500792.3
6677288.6866,25497027.667
6674838.7065,25498223.109
6671593.0687,25493614.757
6675380.8698,25501872.959
6676866.4964,25493937.713
6673782.4244,25497219.787
6675372.1813,25497247.412
6673312.3662,25496449.826
6674937.1095,25498077.393
6675571.1159,25496214.324
6675989.0134,25494553.629
6679804.4839,25493477.776
6684256.4285,25499527.966
6671197.0362,25493140.693
6675149.7361,25498253.126
6672389.4216,25496501.395
6673216.3107,25495583.6
6680634.7539,25493190.579
6673529.6866,25495286.083
6683368.9764,25501937.465
6681987.6849,25500480.56
6675039.1726,25502294.159
6683936.4239,25503643.581
6675146.2597,25498254.983
6674682.2833,25496350.746
6671296.5659,25496676.936
6678663.6712,25496431.91
6678016.4927,25493598.034
6680666.3308,25491508.546
6672663.8411,25495557.949
6673012.0977,25496068.552
6677255.6542,25507836.599
6675535.3246,25502354.087
6671554.7425,25492677.469
6675474.0721,25501209.864
6675757.7567,25501569.544
6678235.0888,25498878.384
6679414.2167,25492948.568
6677169.8855,25503116.602
6671758.0239,25497874.686
6676713.5807,25494428.794
6675376.7066,25497135.905
6672345.746,25503917.447
6676319.022,25493558.418
6685433.8516,25501562.598
6678018.1867,25493599.489
6674553.6321,25495553.563
6677363.6715,25493883.289
6684274.8774,25499538.361
6675320.5963,25501814.331
6673514.9694,25496417.565
6672096.6584,25492705.743
6673269.9354,25496608.444
6679488.0678,25495903.163
6673712.313,25495239.778
6673024.8425,25495593.935
6673712.0588,25497746.187
6679098.1867,25494308.662
6678992.5062,25492442.399
6679706.3135,25493435.821
6675132.6989,25500323.735
6680847.9781,25498948.048
6675652.5134,25497539.105
6677441.0742,25504365.683
6675578.4499,25494158.416
6673790.5675,25502880.49
6683521.7085,25499496.867
6682014.2337,25501011.808
6681702.2903,25500004.523
6682096.1884,25500454.593
6677118.2904,25496473.686
6682422.9439,25500954.584
6679403.0961,25492977.78
6681922.0825,25500404.689
6677293.0751,25498131.506
6679278.6481,25497480.858
6677309.1107,25494193.495
6675160.687,25497902.055
6682417.164,25500951.092
6676145.1712,25496302.01
6682480.6242,25500097.86
6673950.9947,25497456.928
6683088.0095,25511592.731
6681642.4874,25493683.288
6671700.7498,25492942
6678757.3441,25494614.426
6677344.6785,25496977.668
6682483.3542,25500096.626
6685028.0441,25501402.343
6677524.9311,25498711.16
6683893.8648,25500770.517
6683628.329900000200000,25499323.111000001000000
6680170.996299999800000,25496162.681000002000000
